time,wind_speed,wind_direction,nacellePosition,nacelle position logs
21762,9.6,49.9,44.946,43.9
21763,8.8,16.9,44.946,43.9
21764,8.3,52.9,44.946,43.9
21765,9.5,15.9,44.946,43.9
21766,9,18.9,44.946,43.9
21767,8.5,28.9,44.946,43.9
21768,8.7,18.9,44.946,43.9
21769,9.4,21.9,44.946,43.9
21770,9.4,31.9,44.946,43.9
21771,9.6,67.9,44.946,43.9
21772,11,52.9,44.946,43.9
21773,10.5,40.9,44.946,43.9
21774,9.8,26.9,44.946,43.9
21775,8.6,28.9,44.946,43.9
21776,8,44.9,44.946,43.9
21777,9,28.9,44.946,43.9
21778,9.8,33.9,44.946,43.9
21779,11,56.9,44.946,43.9
21780,10.4,30.9,44.946,43.9
21781,9.2,33.9,44.946,43.9
21782,9.1,15.9,44.946,43.9
21783,8.3,35.9,44.946,43.9
21784,9.1,28.9,44.946,43.9
21785,8.8,42.9,44.946,43.9
21786,8.6,74.9,44.946,43.9
21787,8.8,23.9,44.946,43.9
21788,8.8,43.9,44.946,43.9
21789,10,79.9,44.946,43.9
21790,10.4,47.9,44.946,43.9
21791,9.9,30.9,44.946,43.9
21792,9.7,16.9,44.946,43.9
21793,9.7,40.9,44.946,43.9
21794,9.1,23.9,44.946,43.9
21795,8.3,3.9,44.946,43.9
21796,8.3,47.9,44.946,43.9
21797,8.8,25.9,44.946,43.9
21798,9.3,51.9,44.946,43.9
21799,9.6,25.9,44.946,43.9
21800,8.8,54.9,44.946,43.9
21801,8.8,46.9,44.946,43.9
21802,9.6,31.9,44.946,43.9
21803,9.6,62.9,44.946,43.9
21804,8.8,62.9,44.946,43.9
21805,9,81.9,44.946,43.9
21806,9.3,43.9,44.946,43.9
21807,9.8,23.9,44.946,43.9
21808,10.3,43.9,44.946,43.9
21809,9.3,69.9,44.946,43.9
21810,9.1,8.9,44.946,43.9
21811,9.2,38.9,44.946,43.9
21812,9.5,54.9,44.946,43.9
21813,8.8,8.9,44.946,43.9
21814,9.5,51.9,44.946,43.9
21815,10.3,57.9,44.946,43.9
21816,10,47.9,44.946,43.9
21817,10.7,30.9,44.946,43.9
21818,9.8,13.9,44.946,43.9
21819,10,40.9,44.946,43.9
21820,9.6,-1.1,44.946,43.9
21821,9,30.9,44.946,43.9
21822,8.9,35.9,44.946,43.9
21823,9.9,51.9,44.946,43.9
21824,9.7,74.9,44.946,43.9
21825,9.1,61.9,44.946,43.9
21826,9.7,51.9,44.946,43.9
21827,9.5,56.9,44.946,43.9
21828,10.4,10.9,44.946,43.9
21829,9.9,16.9,44.946,43.9
21830,8.7,49.9,44.946,43.9
21831,9.6,43.9,44.946,43.9
21832,9.9,25.9,44.946,43.9
21833,9.6,25.9,44.946,43.9
21834,8.9,51.9,44.946,43.9
21835,9.5,30.9,44.946,43.9
21836,9.3,64.9,44.946,43.9
21837,8.2,94.9,44.946,43.9
21838,8.8,61.9,44.946,43.9
21839,9,35.9,44.946,43.9
21840,8.9,45.9,44.946,43.9
21841,8.5,26.9,44.946,43.9
21842,9.3,15.9,44.946,43.9
21843,9.3,13.9,44.946,43.9
21844,8.8,44.9,44.946,43.9
21845,9.2,8.9,44.946,43.9
21846,9.1,23.9,44.946,43.9
21847,8.7,66.9,44.946,43.9
21848,8.6,-1.1,44.946,43.9
21849,8,38.9,44.946,43.9
21850,8.6,64.9,44.946,43.9
21851,8.8,49.9,44.946,43.9
21852,9,47.9,44.946,43.9
21853,9.6,43.9,44.946,43.9
21854,9.4,30.9,44.946,43.9
21855,9.3,15.9,44.946,43.9
21856,8.6,52.9,44.946,43.9
21857,9,64.9,44.946,43.9
21858,8.5,10.9,44.946,43.9
21859,8.2,21.9,44.946,43.9
21860,7,40.9,44.946,43.9
21861,7.8,33.9,44.946,43.9
21862,9,18.9,44.946,43.9
21863,9.2,26.9,44.946,43.9
21864,9.6,51.9,44.946,43.9
21865,8.9,54.9,44.946,43.9
21866,9,30.9,44.946,43.9
21867,9.5,52.9,44.946,43.9
21868,10.8,71.9,44.946,43.9
21869,9.5,47.9,44.946,43.9
21870,9.3,59.9,44.946,43.9
21871,9,72.9,44.946,43.9
21872,8.4,20.9,44.946,43.9
21873,8.3,23.9,44.946,43.9
21874,8.2,28.9,44.946,43.9
21875,8.4,8.9,44.946,43.9
21876,7.8,13.9,44.946,43.9
21877,8.7,79.9,44.946,43.9
21878,10.2,49.9,44.946,43.9
21879,9.7,26.9,44.946,43.9
21880,9.1,66.9,44.946,43.9
21881,10.1,23.9,44.946,43.9
21882,9.3,46.9,44.946,43.9
21883,8.6,59.9,44.946,43.9
21884,9.1,35.9,44.946,43.9
21885,9.1,50.9,44.946,43.9
21886,8.9,23.9,44.946,43.9
21887,8.1,49.9,44.946,43.9
21888,7.7,54.9,44.946,43.9
21889,7.7,62.9,44.946,43.9
21890,8.9,30.9,44.946,43.9
21891,9.3,104.9,44.946,43.9
21892,9,-11.1,44.946,43.9
21893,8.9,61.9,44.946,43.9
21894,8.9,64.9,44.946,43.9
21895,8.1,133.9,44.946,43.9
21896,8.8,92.9,44.946,43.9
21897,9.6,62.9,44.946,43.9
21898,9.5,38.9,44.946,43.9
21899,8.5,49.9,44.946,43.9
21900,8.2,62.9,44.946,43.9
21901,8.7,43.9,44.946,43.9
21902,8.4,26.9,44.946,43.9
21903,7.7,28.9,44.946,43.9
21904,8.3,36.9,44.946,43.9
21905,9.3,30.9,44.946,43.9
21906,10.1,51.9,44.946,43.9
21907,11,52.9,44.946,43.9
21908,10.3,37.9,44.946,43.9
21909,9.8,21.9,44.946,43.9
21910,10,33.9,44.946,43.9
21911,10,15.9,44.946,43.9
21912,9.2,61.9,44.946,43.9
21913,8.4,15.9,44.946,43.9
21914,8.4,16.9,44.946,43.9
21915,8.9,54.9,44.946,43.9
21916,8.6,23.9,44.946,43.9
21917,9.2,62.9,44.946,43.9
21918,9.7,38.9,44.946,43.9
21919,9.2,42.9,44.946,43.9
21920,8.6,23.9,44.946,43.9
21921,9.1,43.9,44.946,43.9
21922,9.4,21.9,44.946,43.9
21923,9.4,56.9,44.946,43.9
21924,9.1,30.9,44.946,43.9
21925,10.1,51.9,44.946,43.9
21926,9.2,28.9,44.946,43.9
21927,8.6,40.9,44.946,43.9
21928,8.6,71.9,44.946,43.9
21929,9.3,67.9,44.946,43.9
21930,8.9,13.9,44.946,43.9
21931,9.1,25.9,44.946,43.9
21932,9.4,51.9,44.946,43.9
21933,10.2,43.9,44.946,43.9
21934,10,71.9,44.946,43.9
21935,9.6,54.9,44.946,43.9
21936,9.5,67.9,44.946,43.9
21937,9.1,52.9,44.946,43.9
21938,8.7,35.9,44.946,43.9
21939,9.4,41.9,44.946,43.9
21940,9,16.9,44.946,43.9
21941,8.8,3.9,44.946,43.9
21942,8.8,33.9,44.946,43.9
21943,8.4,35.9,44.946,43.9
21944,8.7,46.9,44.946,43.9
21945,9.2,47.9,44.946,43.9
21946,8.9,23.9,44.946,43.9
21947,9.5,13.9,44.946,43.9
21948,8.9,15.9,44.946,43.9
21949,8.1,21.9,44.946,43.9
21950,8.4,42.9,44.946,43.9
21951,8.6,54.9,44.946,43.9
21952,8.5,40.9,44.946,43.9
21953,8.6,40.9,44.946,43.9
21954,8.4,25.9,44.946,43.9
21955,8.6,59.9,44.946,43.9
21956,8.3,30.9,44.946,43.9
21957,8.1,49.9,44.946,43.9
21958,8.6,30.9,44.946,43.9
21959,9.8,59.9,44.946,43.9
21960,9.8,28.9,44.946,43.9
21961,9.5,33.9,44.946,43.9
21962,9.6,59.9,44.946,43.9
21963,10.2,64.9,44.946,43.9
21964,9.6,69.9,44.946,43.9
21965,8.8,40.9,44.946,43.9
21966,9.3,74.9,44.946,43.9
21967,8.5,28.9,44.946,43.9
21968,8.6,54.9,44.946,43.9
21969,8.6,21.9,44.946,43.9
21970,8.3,66.9,44.946,43.9
21971,8.1,21.9,44.946,43.9
21972,8.8,43.9,44.946,43.9
21973,9,79.9,44.946,43.9
21974,7.9,59.9,44.946,43.9
21975,8.8,28.9,44.946,43.9
21976,9.8,10.9,44.946,43.9
21977,9.3,99.9,44.946,43.9
21978,8.4,18.9,44.946,43.9
21979,7.5,57.9,44.946,43.9
21980,8.3,46.9,44.946,43.9
21981,9.3,-9.1,44.946,43.9
21982,8.9,40.9,44.946,43.9
21983,8.4,32.9,44.946,43.9
21984,8.9,88.9,44.946,43.9
21985,8.8,38.9,44.946,43.9
21986,8.3,54.9,44.946,43.9
21987,8.3,66.9,44.946,43.9
21988,8.8,40.9,44.946,43.9
21989,8.3,30.9,44.946,43.9
21990,7.7,52.9,44.946,43.9
21991,8,35.9,44.946,43.9
21992,8.9,-8.1,44.946,43.9
21993,8.9,6.9,44.946,43.9
21994,8.6,8.9,44.946,43.9
21995,8,13.9,44.946,43.9
21996,8.4,23.9,44.946,43.9
21997,9.4,59.9,44.946,43.9
21998,9.2,74.9,44.946,43.9
21999,8.5,54.9,44.946,43.9
22000,8.2,40.9,44.946,43.9
22001,9.2,47.9,44.946,43.9
22002,9.8,49.9,44.946,43.9
22003,9.8,31.9,44.946,43.9
22004,9.4,23.9,44.946,43.9
22005,9.2,31.9,44.946,43.9
22006,8.6,79.9,44.946,43.9
22007,9,72.9,44.946,43.9
22008,10.5,8.9,44.946,43.9
22009,9.7,46.9,44.946,43.9
22010,10.2,71.9,44.946,43.9
22011,9.6,13.9,44.946,43.9
22012,9.6,28.9,44.946,43.9
22013,9.7,56.9,44.946,43.9
22014,8.8,33.9,44.946,43.9
22015,8.9,28.9,44.946,43.9
22016,9.5,106.9,44.946,43.9
22017,8.6,8.9,44.946,43.9
22018,8.4,44.9,44.946,43.9
22019,9.4,35.9,44.946,43.9
22020,9.7,28.9,44.946,43.9
22021,8.9,35.9,44.946,43.9
22022,9.2,15.9,44.946,43.9
22023,9.1,33.9,44.946,43.9
22024,9.9,30.9,44.946,43.9
22025,9.7,23.9,44.946,43.9
22026,9,38.9,44.946,43.9
22027,9.7,15.9,44.946,43.9
22028,8.6,42.9,44.946,43.9
22029,9.1,61.9,44.946,43.9
22030,9.1,33.9,44.946,43.9
22031,8.1,46.9,44.946,43.9
22032,8,28.9,44.946,43.9
22033,8.4,49.9,44.946,43.9
22034,8.9,30.9,44.946,43.9
22035,8.4,18.9,44.946,43.9
22036,7.8,35.9,44.946,43.9
22037,8,8.9,44.946,43.9
22038,9,40.9,44.946,43.9
22039,9,44.9,44.946,43.9
22040,9.5,18.9,44.946,43.9
22041,9.6,21.9,44.946,43.9
22042,8.8,61.9,44.946,43.9
22043,7.9,13.9,44.946,43.9
22044,8.1,40.9,44.946,43.9
22045,8.9,20.9,44.946,43.9
22046,8.8,28.9,44.946,43.9
22047,8.3,28.9,44.946,43.9
22048,8.3,51.9,44.946,43.9
22049,10,23.9,44.946,43.9
22050,9.7,26.9,44.946,43.9
22051,9,33.9,44.946,43.9
22052,8.9,38.9,44.946,43.9
22053,9,40.9,44.946,43.9
22054,9.5,35.9,44.946,43.9
22055,9.3,40.9,44.946,43.9
22056,8.9,59.9,44.946,43.9
22057,9,0.9,44.946,43.9
22058,8.7,44.9,44.946,43.9
22059,8.9,61.9,44.946,43.9
22060,9.1,35.9,44.946,43.9
22061,8.7,20.9,44.946,43.9
22062,9,72.9,44.946,43.9
22063,9.2,30.9,44.946,43.9
22064,9.2,23.9,44.946,43.9
22065,10.2,13.9,44.946,43.9
22066,9.8,40.9,44.946,43.9
22067,9.1,25.9,44.946,43.9
22068,8.6,47.9,44.946,43.9
22069,7.6,71.9,44.946,43.9
22070,7.4,57.9,44.946,43.9
22071,8.1,49.9,44.946,43.9
22072,8.8,66.9,44.946,43.9
22073,8.9,15.9,44.946,43.9
22074,8.8,10.9,44.946,43.9
22075,8.8,43.9,44.946,43.9
22076,8.8,13.9,44.946,43.9
22077,8.8,62.9,44.946,43.9
22078,10,74.9,44.946,43.9
22079,9.3,31.9,44.946,43.9
22080,9.4,40.9,44.946,43.9
22081,8.5,59.9,44.946,43.9
22082,8.4,16.9,44.946,43.9
22083,8.8,92.9,44.946,43.9
22084,9.1,30.9,44.946,43.9
22085,9.2,79.9,44.946,43.9
22086,9.5,87.9,44.946,43.9
22087,9.6,43.9,44.946,43.9
22088,10.1,54.9,44.946,43.9
22089,9.8,40.9,44.946,43.9
22090,8.8,1.9,44.946,43.9
22091,8.7,49.9,44.946,43.9
22092,8.8,43.9,44.946,43.9
22093,9.2,38.9,44.946,43.9
22094,10.3,33.9,44.946,43.9
22095,9.7,44.9,44.946,43.9
22096,9.6,0.9,44.946,43.9
22097,9.4,23.9,44.929,43.9
22098,8.8,35.9,44.773,43.9
22099,9,0.9,44.467,43.9
22100,9.5,38.9,44.137,43.9
22101,10.1,52.9,43.808,43.9
22102,9.5,40.9,43.478,43.9
22103,8.3,86.9,43.148,43.9
22104,8.2,25.9,42.818,43.9
22105,9,23.9,42.488,43.9
22106,8.5,49.9,42.158,43.9
22107,8.5,23.9,41.828,43.9
22108,9.2,32.9,41.544,43.9
22109,9.1,57.9,41.42,43.9
22110,9.5,20.9,41.415,43.9
22111,9.6,30.9,41.415,43.9
22112,9.6,67.9,41.415,43.9
22113,8.8,49.9,41.415,43.9
22114,8.8,23.9,41.415,43.9
22115,8.3,49.9,41.415,43.9
22116,8.9,71.9,41.415,43.9
22117,9,35.9,41.415,43.9
22118,8.8,10.9,41.415,43.9
22119,8.6,28.9,41.415,43.9
22120,8.6,15.9,41.415,43.9
22121,8.4,38.9,41.415,43.9
22122,8.8,44.9,41.415,43.9
22123,9.4,59.9,41.415,43.9
22124,9.1,26.9,41.415,43.9
22125,8.9,54.9,41.415,43.9
22126,8.9,35.9,41.415,43.9
22127,9.1,33.9,41.415,43.9
22128,9.9,46.9,41.415,43.9
22129,9.8,52.9,41.415,43.9
22130,8.5,8.9,41.415,43.9
22131,8.5,54.9,41.415,43.9
22132,8.6,49.9,41.415,43.9
22133,8.8,54.9,41.415,43.9
22134,9.5,59.9,41.415,43.9
22135,9.5,91.9,41.415,43.9
22136,9.2,49.9,41.415,43.9
22137,8.9,33.9,41.415,43.9
22138,8.8,54.9,41.415,43.9
22139,8.9,51.9,41.415,43.9
22140,9,38.9,41.415,43.9
22141,9.3,21.9,41.415,43.9
22142,10,28.9,41.415,43.9
22143,9.4,-35.1,41.415,43.9
22144,9.4,-13.1,41.415,43.9
22145,9.7,16.9,41.415,43.9
22146,8.7,30.9,41.415,43.9
22147,8.7,54.9,41.415,43.9
22148,9.8,16.9,41.415,43.9
22149,9.4,31.9,41.415,43.9
22150,9.4,67.9,41.415,43.9
22151,8.9,18.9,41.415,43.9
22152,8.9,44.9,41.415,43.9
22153,8.7,13.9,41.415,43.9
22154,9.1,21.9,41.415,43.9
22155,9.1,16.9,41.415,43.9
22156,8.9,49.9,41.415,43.9
22157,10.1,44.9,41.415,43.9
22158,9.8,74.9,41.415,43.9
22159,9,43.9,41.415,43.9
22160,8.6,49.9,41.415,43.9
22161,8.1,43.9,41.415,43.9
22162,9,48.9,41.415,43.9
22163,9,35.9,41.415,43.9
22164,9.1,59.9,41.415,43.9
22165,9.3,16.9,41.415,43.9
22166,9.4,43.9,41.415,43.9
22167,10.4,42.9,41.415,43.9
22168,10.5,47.9,41.415,43.9
22169,9.1,1.9,41.415,43.9
22170,7.8,43.9,41.415,43.9
22171,8.7,50.9,41.415,43.9
22172,9.6,56.9,41.415,43.9
22173,9.2,67.9,41.415,43.9
22174,9.2,31.9,41.415,43.9
22175,9.8,35.9,41.415,43.9
22176,9.8,40.9,41.415,43.9
22177,9.8,54.9,41.415,43.9
22178,10.9,49.9,41.415,43.9
22179,10.5,72.9,41.415,43.9
22180,10.3,18.9,41.415,43.9
22181,8.7,47.9,41.415,43.9
22182,9.5,64.9,41.415,43.9
22183,8.8,44.9,41.415,43.9
22184,9.2,52.9,41.415,43.9
22185,10.1,8.9,41.415,43.9
22186,10.7,41.9,41.415,43.9
22187,9.6,40.9,41.415,43.9
22188,9.2,35.9,41.415,43.9
22189,10.2,3.9,41.415,43.9
22190,9.6,30.9,41.415,43.9
22191,8.7,52.9,41.415,43.9
22192,9.2,26.9,41.415,43.9
22193,10.2,49.9,41.415,43.9
22194,9.6,21.9,41.415,43.9
22195,8.8,21.9,41.415,43.9
22196,8.3,33.9,41.415,43.9
22197,8.9,20.9,41.415,43.9
22198,9.8,47.9,41.415,43.9
22199,9.3,47.9,41.415,43.9
22200,8.1,40.9,41.415,43.9
22201,9.2,38.9,41.415,43.9
22202,9.1,23.9,41.415,43.9
22203,9.5,44.9,41.415,43.9
22204,9.3,51.9,41.415,43.9
22205,9.1,47.9,41.415,43.9
22206,9,13.9,41.415,43.9
22207,8,25.9,41.415,43.9
22208,8.4,33.9,41.415,43.9
22209,8.9,57.9,41.415,43.9
22210,9,23.9,41.415,43.9
22211,9.5,35.9,41.415,43.9
22212,10,33.9,41.415,43.9
22213,8.8,30.9,41.415,43.9
22214,8.5,47.9,41.415,43.9
22215,9.5,72.9,41.415,43.9
22216,9.1,54.9,41.415,43.9
22217,9,59.9,41.415,43.9
22218,9,51.9,41.415,43.9
22219,8.3,30.9,41.415,43.9
22220,8.4,23.9,41.415,43.9
22221,8.4,35.9,41.415,43.9
22222,8.5,23.9,41.415,43.9
22223,9.6,25.9,41.415,43.9
22224,8.8,72.9,41.415,43.9
22225,8.6,52.9,41.415,43.9
22226,9.7,47.9,41.415,43.9
22227,8.7,23.9,41.415,43.9
22228,8.9,54.9,41.415,43.9
22229,8.4,8.9,41.415,43.9
22230,7.9,57.9,41.415,43.9
22231,8.1,33.9,41.415,43.9
22232,9.1,38.9,41.415,43.9
22233,8.9,32.9,41.415,43.9
22234,9.7,49.9,41.415,43.9
22235,9.8,-33.1,41.415,43.9
22236,8.4,21.9,41.415,43.9
22237,7.6,96.9,41.415,43.9
22238,6.6,54.9,41.415,43.9
22239,7.5,43.9,41.415,43.9
22240,8.8,79.9,41.415,43.9
22241,8.7,18.9,41.415,43.9
22242,9.3,37.9,41.415,43.9
22243,9.2,16.9,41.415,43.9
22244,9.6,46.9,41.415,43.9
22245,8.9,33.9,41.415,43.9
22246,8.4,13.9,41.415,43.9
22247,8.2,13.9,41.415,43.9
22248,8.6,37.9,41.415,43.9
22249,9.1,0.9,41.415,43.9
22250,9.3,51.9,41.415,43.9
22251,8.7,62.9,41.415,43.9
22252,9.2,46.9,41.415,43.9
22253,9.3,30.9,41.415,43.9
22254,9.2,25.9,41.415,43.9
22255,9.3,74.9,41.415,43.9
22256,9.6,51.9,41.415,43.9
22257,9.7,52.9,41.415,43.9
22258,9.6,30.9,41.415,43.9
22259,9.6,30.9,41.415,43.9
22260,9.6,46.9,41.415,43.9
22261,9.6,56.9,41.415,43.9
22262,9.6,43.9,41.415,43.9
22263,9.3,43.9,41.415,43.9
22264,9.1,33.9,41.415,43.9
22265,8.5,15.9,41.415,43.9
22266,9,40.9,41.415,43.9
22267,9.2,47.9,41.415,43.9
22268,8.3,8.9,41.415,43.9
22269,8.7,49.9,41.415,43.9
22270,9.2,26.9,41.415,43.9
22271,9.5,57.9,41.415,43.9
22272,9.9,54.9,41.415,43.9
22273,9.9,33.9,41.415,43.9
22274,9.8,52.9,41.415,43.9
22275,9,-4.1,41.415,43.9
22276,8.7,44.9,41.415,43.9
22277,8.9,44.9,41.415,43.9
22278,9.3,23.9,41.415,43.9
22279,8.6,13.9,41.415,43.9
22280,8.6,10.9,41.415,43.9
22281,9.2,38.9,41.415,43.9
22282,8.5,23.9,41.415,43.9
22283,9.1,32.9,41.415,43.9
22284,10.4,79.9,41.415,43.9
22285,10.3,56.9,41.415,43.9
22286,9.9,26.9,41.415,43.9
22287,11,0.9,41.415,43.9
22288,9.6,42.9,41.415,43.9
22289,9.7,21.9,41.415,43.9
22290,9.6,44.9,41.415,43.9
22291,9.3,51.9,41.415,43.9
22292,8.9,40.9,41.415,43.9
22293,9.3,30.9,41.415,43.9
22294,9,38.9,41.415,43.9
22295,9.9,30.9,41.415,43.9
22296,9.2,23.9,41.415,43.9
22297,9,49.9,41.415,43.9
22298,9.2,32.9,41.415,43.9
22299,10,38.9,41.415,43.9
22300,9.8,59.9,41.415,43.9
22301,9.2,52.9,41.415,43.9
22302,8.2,30.9,41.415,43.9
22303,8.1,21.9,41.415,43.9
22304,8.7,3.9,41.415,43.9
22305,9.4,47.9,41.415,43.9
22306,9.6,46.9,41.415,43.9
22307,10.1,43.9,41.415,43.9
22308,9.6,40.9,41.415,43.9
22309,10,38.9,41.415,43.9
22310,9,33.9,41.415,43.9
22311,9.1,38.9,41.415,43.9
22312,9.2,56.9,41.415,43.9
22313,9.8,38.9,41.415,43.9
22314,10.1,38.9,41.415,43.9
22315,10.4,23.9,41.415,43.9
22316,10.6,52.9,41.415,43.9
22317,9.9,52.9,41.415,43.9
22318,10,44.9,41.415,43.9
22319,9.6,31.9,41.415,43.9
22320,9.7,-28.1,41.415,43.9
22321,8.7,8.9,41.415,43.9
22322,8.4,54.9,41.415,43.9
22323,8.7,86.9,41.415,43.9
22324,8.7,49.9,41.415,43.9
22325,9,28.9,41.415,43.9
22326,9.6,67.9,41.415,43.9
22327,9.6,35.9,41.415,43.9
22328,9.4,-4.1,41.415,43.9
22329,9.6,23.9,41.415,43.9
22330,9.6,28.9,41.415,43.9
22331,9.5,43.9,41.415,43.9
22332,9.8,40.9,41.415,43.9
22333,9.6,86.9,41.415,43.9
22334,8.7,49.9,41.415,43.9
22335,10.1,35.9,41.415,43.9
22336,10.8,43.9,41.415,43.9
22337,11.4,74.9,41.415,43.9
22338,10.4,31.9,41.415,43.9
22339,9.8,59.9,41.415,43.9
22340,9.1,56.9,41.415,43.9
22341,9,44.9,41.415,43.9
22342,9.7,38.9,41.415,43.9
22343,9.7,61.9,41.415,43.9
22344,10.1,74.9,41.415,43.9
22345,10.3,72.9,41.415,43.9
22346,10.3,5.9,41.415,43.9
22347,9.5,28.9,41.415,43.9
22348,9.7,74.9,41.415,43.9
22349,9.1,31.9,41.415,43.9
22350,8.7,69.9,41.415,43.9
22351,8.4,61.9,41.415,43.9
22352,9.8,56.9,41.415,43.9
22353,9.7,54.9,41.415,43.9
22354,9.1,23.9,41.415,43.9
22355,9.7,33.9,41.415,43.9
22356,10,40.9,41.415,43.9
22357,9.2,23.9,41.415,43.9
22358,8.3,40.9,41.415,43.9
22359,8.2,62.9,41.415,43.9
22360,8.3,40.9,41.415,43.9
22361,9.3,25.9,41.415,43.9
22362,10.8,46.9,41.415,43.9
22363,10,13.9,41.415,43.9
22364,9.1,44.9,41.415,43.9
22365,8.7,49.9,41.415,43.9
22366,9.6,3.9,41.415,43.9
22367,9.3,49.9,41.415,43.9
22368,9.5,67.9,41.415,43.9
22369,10,35.9,41.415,43.9
22370,9.4,30.9,41.415,43.9
22371,9.2,44.9,41.415,43.9
22372,9.4,54.9,41.415,43.9
22373,9.9,38.9,41.415,43.9
22374,9.1,43.9,41.415,43.9
22375,9.3,52.9,41.415,43.9
22376,9.9,30.9,41.415,43.9
22377,10,40.9,41.415,43.9
22378,9.9,23.9,41.415,43.9
22379,9.7,38.9,41.415,43.9
22380,9.6,51.9,41.415,43.9
22381,9.9,25.9,41.415,43.9
22382,10.4,57.9,41.415,43.9
22383,10.4,35.9,41.415,43.9
22384,10.4,15.9,41.415,43.9
22385,10,79.9,41.415,43.9
22386,9.3,34.9,41.415,43.9
22387,9.3,88.9,41.415,43.9
22388,9,38.9,41.415,43.9
22389,8.6,81.9,41.415,43.9
22390,8.2,25.9,41.415,43.9
22391,8.4,10.9,41.415,43.9
22392,9,37.9,41.415,43.9
22393,9.9,8.9,41.415,43.9
22394,10,74.9,41.415,43.9
22395,9.7,35.9,41.415,43.9
22396,10.2,28.9,41.415,43.9
22397,9.1,59.9,41.415,43.9
22398,9.5,49.9,41.415,43.9
22399,10.2,18.9,41.415,43.9
22400,9.4,54.9,41.415,43.9
22401,8,5.9,41.415,43.9
22402,7.7,23.9,41.415,43.9
22403,8.4,49.9,41.415,43.9
22404,8.2,33.9,41.415,43.9
22405,9.1,64.9,41.415,43.9
22406,9.4,8.9,41.415,43.9
22407,9.2,46.9,41.415,43.9
22408,8.6,13.9,41.415,43.9
22409,8.6,43.9,41.415,43.9
22410,9.8,30.9,41.415,43.9
22411,9.1,23.9,41.415,43.9
22412,8.6,13.9,41.415,43.9
22413,8.9,64.9,41.415,43.9
22414,8.8,84.9,41.415,43.9
22415,8.8,64.9,41.415,43.9
22416,8.9,54.9,41.415,43.9
22417,9.6,28.9,41.415,43.9
22418,9.8,25.9,41.415,43.9
22419,9.6,38.9,41.415,43.9
22420,9.4,-8.1,41.415,43.9
22421,9.1,13.9,41.415,43.9
22422,9.5,13.9,41.415,43.9
22423,9.2,13.9,41.415,43.9
22424,9.1,30.9,41.415,43.9
22425,9.2,84.9,41.415,43.9
22426,8.6,71.9,41.415,43.9
22427,8.3,87.9,41.415,43.9
22428,8.4,49.9,41.415,43.9
22429,9.1,31.9,41.415,43.9
22430,9.2,44.9,41.415,43.9
22431,9.4,23.9,41.415,43.9
22432,9.2,43.9,41.415,43.9
22433,8.5,54.9,41.415,43.9
22434,9.3,23.9,41.415,43.9
22435,8.6,40.9,41.415,43.9
22436,8.2,30.9,41.415,43.9
22437,9.3,51.9,41.415,43.9
22438,9.7,46.9,41.415,43.9
22439,9.3,41.9,41.415,43.9
22440,8.3,47.9,41.415,43.9
22441,7.7,74.9,41.415,43.9
22442,8.7,18.9,41.415,43.9
22443,9.7,46.9,41.415,43.9
22444,9.1,49.9,41.415,43.9
22445,10.2,52.9,41.415,43.9
22446,11.3,69.9,41.415,43.9
22447,10.4,33.9,41.415,43.9
22448,9.5,84.9,41.415,43.9
22449,8.3,35.9,41.415,43.9
22450,8.6,36.9,41.415,43.9
22451,9.3,23.9,41.415,43.9
22452,8.4,49.9,41.415,43.9
22453,9,67.9,41.415,43.9
22454,8.9,72.9,41.415,43.9
22455,8.6,72.9,41.415,43.9
22456,9.1,13.9,41.415,43.9
22457,9.6,49.9,41.415,43.9
22458,8.8,21.9,41.415,43.9
22459,9.1,20.9,41.415,43.9
22460,9.1,52.9,41.415,43.9
22461,9.3,13.9,41.415,43.9
22462,9.3,13.9,41.415,43.9
22463,9.1,36.9,41.415,43.9
22464,8.7,47.9,41.415,43.9
22465,8.5,38.9,41.415,43.9
22466,8.1,26.9,41.415,43.9
22467,9,62.9,41.415,43.9
22468,9.5,91.9,41.415,43.9
22469,9.2,31.9,41.415,43.9
22470,9.1,37.9,41.415,43.9
22471,9.4,28.9,41.415,43.9
22472,9.2,46.9,41.415,43.9
22473,9.3,54.9,41.415,43.9
22474,9.4,74.9,41.415,43.9
22475,8.7,21.9,41.415,43.9
22476,9.1,44.9,41.415,43.9
22477,9,52.9,41.415,43.9
22478,9,51.9,41.415,43.9
22479,9.4,101.9,41.415,43.9
22480,8.9,51.9,41.415,43.9
22481,8.8,64.9,41.415,43.9
22482,9.9,43.9,41.415,43.9
22483,10.3,38.9,41.415,43.9
22484,9.7,-171.1,41.415,43.9
22485,8.6,18.9,41.415,43.9
22486,9.5,25.9,41.415,43.9
22487,8.1,51.9,41.415,43.9
22488,8.5,8.9,41.415,43.9
22489,9.6,28.9,41.415,43.9
22490,10,35.9,41.415,43.9
22491,10.3,40.9,41.415,43.9
22492,8.8,47.9,41.415,43.9
22493,8.6,44.9,41.415,43.9
22494,8.3,47.9,41.415,43.9
22495,8.2,19.9,41.415,43.9
22496,8.6,47.9,41.415,43.9
22497,8.9,64.9,41.415,43.9
22498,9.1,59.9,41.415,43.9
22499,8.4,35.9,41.415,43.9
22500,8.5,18.9,41.415,43.9
22501,8.4,28.9,41.415,43.9
22502,9.2,43.9,41.415,43.9
22503,8.8,28.9,41.415,43.9
